id,total_count,hourly_count,time,conf,thresh,number_of_snaps,store_uid_id,date
,0,0,9,25,45,6,70144852,2021-02-27
,0,0,10,25,45,6,70144852,2021-02-27
,0,0,11,25,45,6,70144852,2021-02-27
,0,0,12,25,45,6,70144852,2021-02-27
,0,0,13,25,45,6,70144852,2021-02-27
,0,0,14,25,45,6,70144852,2021-02-27
,0,0,15,25,45,6,70144852,2021-02-27
,0,0,16,25,45,6,70144852,2021-02-27
,0,0,17,25,45,6,70144852,2021-02-27
,0,0,18,25,45,6,70144852,2021-02-27
,0,0,19,25,45,6,70144852,2021-02-27
,0,0,20,25,45,6,70144852,2021-02-27
,40,0,23,25,45,6,70144852,2021-02-27
,0,0,9,25,45,6,70144855,2021-02-27
,0,0,10,25,45,6,70144855,2021-02-27
,0,0,11,25,45,6,70144855,2021-02-27
,0,0,12,25,45,6,70144855,2021-02-27
,0,0,13,25,45,6,70144855,2021-02-27
,0,0,14,25,45,6,70144855,2021-02-27
,0,0,15,25,45,6,70144855,2021-02-27
,0,0,16,25,45,6,70144855,2021-02-27
,0,0,17,25,45,6,70144855,2021-02-27
,0,0,18,25,45,6,70144855,2021-02-27
,0,0,19,25,45,6,70144855,2021-02-27
,0,0,20,25,45,6,70144855,2021-02-27
,28,0,23,25,45,6,70144855,2021-02-27
,0,0,9,25,45,6,70164780,2021-02-27
,0,0,10,25,45,6,70164780,2021-02-27
,0,0,11,25,45,6,70164780,2021-02-27
,0,0,12,25,45,6,70164780,2021-02-27
,0,0,13,25,45,6,70164780,2021-02-27
,0,0,14,25,45,6,70164780,2021-02-27
,0,0,15,25,45,6,70164780,2021-02-27
,0,0,16,25,45,6,70164780,2021-02-27
,0,0,17,25,45,6,70164780,2021-02-27
,0,0,18,25,45,6,70164780,2021-02-27
,0,0,19,25,45,6,70164780,2021-02-27
,0,0,20,25,45,6,70164780,2021-02-27
,27,0,23,25,45,6,70164780,2021-02-27
,0,0,9,25,45,6,70153479,2021-02-27
,0,0,10,25,45,6,70153479,2021-02-27
,0,0,11,25,45,6,70153479,2021-02-27
,0,0,12,25,45,6,70153479,2021-02-27
,0,0,13,25,45,6,70153479,2021-02-27
,0,0,14,25,45,6,70153479,2021-02-27
,0,0,15,25,45,6,70153479,2021-02-27
,0,0,16,25,45,6,70153479,2021-02-27
,0,0,17,25,45,6,70153479,2021-02-27
,0,0,18,25,45,6,70153479,2021-02-27
,0,0,19,25,45,6,70153479,2021-02-27
,0,0,20,25,45,6,70153479,2021-02-27
,8,0,23,25,45,6,70153479,2021-02-27
,0,0,9,25,45,6,70144869,2021-02-27
,0,0,10,25,45,6,70144869,2021-02-27
,0,0,11,25,45,6,70144869,2021-02-27
,0,0,12,25,45,6,70144869,2021-02-27
,0,0,13,25,45,6,70144869,2021-02-27
,0,0,14,25,45,6,70144869,2021-02-27
,0,0,15,25,45,6,70144869,2021-02-27
,0,0,16,25,45,6,70144869,2021-02-27
,0,0,17,25,45,6,70144869,2021-02-27
,0,0,18,25,45,6,70144869,2021-02-27
,0,0,19,25,45,6,70144869,2021-02-27
,0,0,20,25,45,6,70144869,2021-02-27
,33,0,23,25,45,6,70144869,2021-02-27
,0,0,9,25,45,6,70145667,2021-02-27
,0,0,10,25,45,6,70145667,2021-02-27
,0,0,11,25,45,6,70145667,2021-02-27
,0,0,12,25,45,6,70145667,2021-02-27
,0,0,13,25,45,6,70145667,2021-02-27
,0,0,14,25,45,6,70145667,2021-02-27
,0,0,15,25,45,6,70145667,2021-02-27
,0,0,16,25,45,6,70145667,2021-02-27
,0,0,17,25,45,6,70145667,2021-02-27
,0,0,18,25,45,6,70145667,2021-02-27
,0,0,19,25,45,6,70145667,2021-02-27
,0,0,20,25,45,6,70145667,2021-02-27
,17,0,23,25,45,6,70145667,2021-02-27
,0,0,9,25,45,6,70144721,2021-02-27
,0,0,10,25,45,6,70144721,2021-02-27
,0,0,11,25,45,6,70144721,2021-02-27
,0,0,12,25,45,6,70144721,2021-02-27
,0,0,13,25,45,6,70144721,2021-02-27
,0,0,14,25,45,6,70144721,2021-02-27
,0,0,15,25,45,6,70144721,2021-02-27
,0,0,16,25,45,6,70144721,2021-02-27
,0,0,17,25,45,6,70144721,2021-02-27
,0,0,18,25,45,6,70144721,2021-02-27
,0,0,19,25,45,6,70144721,2021-02-27
,0,0,20,25,45,6,70144721,2021-02-27
,26,0,23,25,45,6,70144721,2021-02-27
,0,0,9,25,45,6,70144961,2021-02-27
,0,0,10,25,45,6,70144961,2021-02-27
,0,0,11,25,45,6,70144961,2021-02-27
,0,0,12,25,45,6,70144961,2021-02-27
,0,0,13,25,45,6,70144961,2021-02-27
,0,0,14,25,45,6,70144961,2021-02-27
,0,0,15,25,45,6,70144961,2021-02-27
,0,0,16,25,45,6,70144961,2021-02-27
,0,0,17,25,45,6,70144961,2021-02-27
,0,0,18,25,45,6,70144961,2021-02-27
,0,0,19,25,45,6,70144961,2021-02-27
,0,0,20,25,45,6,70144961,2021-02-27
,14,0,23,25,45,6,70144961,2021-02-27
,0,0,9,25,45,6,70144692,2021-02-27
,0,0,10,25,45,6,70144692,2021-02-27
,0,0,11,25,45,6,70144692,2021-02-27
,0,0,12,25,45,6,70144692,2021-02-27
,0,0,13,25,45,6,70144692,2021-02-27
,0,0,14,25,45,6,70144692,2021-02-27
,0,0,15,25,45,6,70144692,2021-02-27
,0,0,16,25,45,6,70144692,2021-02-27
,0,0,17,25,45,6,70144692,2021-02-27
,0,0,18,25,45,6,70144692,2021-02-27
,0,0,19,25,45,6,70144692,2021-02-27
,0,0,20,25,45,6,70144692,2021-02-27
,29,0,23,25,45,6,70144692,2021-02-27
,0,0,9,25,45,6,70160670,2021-02-27
,0,0,10,25,45,6,70160670,2021-02-27
,0,0,11,25,45,6,70160670,2021-02-27
,0,0,12,25,45,6,70160670,2021-02-27
,0,0,13,25,45,6,70160670,2021-02-27
,0,0,14,25,45,6,70160670,2021-02-27
,0,0,15,25,45,6,70160670,2021-02-27
,0,0,16,25,45,6,70160670,2021-02-27
,0,0,17,25,45,6,70160670,2021-02-27
,0,0,18,25,45,6,70160670,2021-02-27
,0,0,19,25,45,6,70160670,2021-02-27
,0,0,20,25,45,6,70160670,2021-02-27
,19,0,23,25,45,6,70160670,2021-02-27
,0,0,9,25,45,6,70144860,2021-02-27
,0,0,10,25,45,6,70144860,2021-02-27
,0,0,11,25,45,6,70144860,2021-02-27
,0,0,12,25,45,6,70144860,2021-02-27
,0,0,13,25,45,6,70144860,2021-02-27
,0,0,14,25,45,6,70144860,2021-02-27
,0,0,15,25,45,6,70144860,2021-02-27
,0,0,16,25,45,6,70144860,2021-02-27
,0,0,17,25,45,6,70144860,2021-02-27
,0,0,18,25,45,6,70144860,2021-02-27
,0,0,19,25,45,6,70144860,2021-02-27
,0,0,20,25,45,6,70144860,2021-02-27
,17,0,23,25,45,6,70144860,2021-02-27
,0,0,9,25,45,6,70144750,2021-02-27
,0,0,10,25,45,6,70144750,2021-02-27
,0,0,11,25,45,6,70144750,2021-02-27
,0,0,12,25,45,6,70144750,2021-02-27
,0,0,13,25,45,6,70144750,2021-02-27
,0,0,14,25,45,6,70144750,2021-02-27
,0,0,15,25,45,6,70144750,2021-02-27
,0,0,16,25,45,6,70144750,2021-02-27
,0,0,17,25,45,6,70144750,2021-02-27
,0,0,18,25,45,6,70144750,2021-02-27
,0,0,19,25,45,6,70144750,2021-02-27
,0,0,20,25,45,6,70144750,2021-02-27
,45,0,23,25,45,6,70144750,2021-02-27
,0,0,9,25,45,6,70144703,2021-02-27
,0,0,10,25,45,6,70144703,2021-02-27
,0,0,11,25,45,6,70144703,2021-02-27
,0,0,12,25,45,6,70144703,2021-02-27
,0,0,13,25,45,6,70144703,2021-02-27
,0,0,14,25,45,6,70144703,2021-02-27
,0,0,15,25,45,6,70144703,2021-02-27
,0,0,16,25,45,6,70144703,2021-02-27
,0,0,17,25,45,6,70144703,2021-02-27
,0,0,18,25,45,6,70144703,2021-02-27
,0,0,19,25,45,6,70144703,2021-02-27
,0,0,20,25,45,6,70144703,2021-02-27
,22,0,23,25,45,6,70144703,2021-02-27
,0,0,9,25,45,6,70144822,2021-02-27
,0,0,10,25,45,6,70144822,2021-02-27
,0,0,11,25,45,6,70144822,2021-02-27
,0,0,12,25,45,6,70144822,2021-02-27
,0,0,13,25,45,6,70144822,2021-02-27
,0,0,14,25,45,6,70144822,2021-02-27
,0,0,15,25,45,6,70144822,2021-02-27
,0,0,16,25,45,6,70144822,2021-02-27
,0,0,17,25,45,6,70144822,2021-02-27
,0,0,18,25,45,6,70144822,2021-02-27
,0,0,19,25,45,6,70144822,2021-02-27
,26,0,23,25,45,6,70144822,2021-02-27
,0,0,9,25,45,6,70155610,2021-02-27
,0,0,10,25,45,6,70155610,2021-02-27
,0,0,11,25,45,6,70155610,2021-02-27
,0,0,12,25,45,6,70155610,2021-02-27
,0,0,13,25,45,6,70155610,2021-02-27
,0,0,14,25,45,6,70155610,2021-02-27
,0,0,15,25,45,6,70155610,2021-02-27
,0,0,16,25,45,6,70155610,2021-02-27
,0,0,17,25,45,6,70155610,2021-02-27
,0,0,18,25,45,6,70155610,2021-02-27
,0,0,19,25,45,6,70155610,2021-02-27
,0,0,20,25,45,6,70155610,2021-02-27
,30,0,23,25,45,6,70155610,2021-02-27
,0,0,9,25,45,6,70164777,2021-02-27
,0,0,10,25,45,6,70164777,2021-02-27
,0,0,11,25,45,6,70164777,2021-02-27
,0,0,12,25,45,6,70164777,2021-02-27
,0,0,13,25,45,6,70164777,2021-02-27
,0,0,14,25,45,6,70164777,2021-02-27
,0,0,15,25,45,6,70164777,2021-02-27
,0,0,16,25,45,6,70164777,2021-02-27
,0,0,17,25,45,6,70164777,2021-02-27
,0,0,18,25,45,6,70164777,2021-02-27
,0,0,19,25,45,6,70164777,2021-02-27
,0,0,20,25,45,6,70164777,2021-02-27
,25,0,23,25,45,6,70164777,2021-02-27
,0,0,9,25,45,6,70144675,2021-02-27
,0,0,10,25,45,6,70144675,2021-02-27
,0,0,11,25,45,6,70144675,2021-02-27
,0,0,12,25,45,6,70144675,2021-02-27
,0,0,13,25,45,6,70144675,2021-02-27
,0,0,14,25,45,6,70144675,2021-02-27
,0,0,15,25,45,6,70144675,2021-02-27
,0,0,16,25,45,6,70144675,2021-02-27
,0,0,17,25,45,6,70144675,2021-02-27
,0,0,18,25,45,6,70144675,2021-02-27
,0,0,19,25,45,6,70144675,2021-02-27
,0,0,20,25,45,6,70144675,2021-02-27
,34,0,23,25,45,6,70144675,2021-02-27
,0,0,9,25,45,6,70145673,2021-02-27
,0,0,10,25,45,6,70145673,2021-02-27
,0,0,11,25,45,6,70145673,2021-02-27
,0,0,12,25,45,6,70145673,2021-02-27
,0,0,13,25,45,6,70145673,2021-02-27
,0,0,14,25,45,6,70145673,2021-02-27
,0,0,15,25,45,6,70145673,2021-02-27
,0,0,16,25,45,6,70145673,2021-02-27
,0,0,17,25,45,6,70145673,2021-02-27
,0,0,18,25,45,6,70145673,2021-02-27
,0,0,19,25,45,6,70145673,2021-02-27
,0,0,20,25,45,6,70145673,2021-02-27
,19,0,23,25,45,6,70145673,2021-02-27
,0,0,9,25,45,6,70144820,2021-02-27
,0,0,10,25,45,6,70144820,2021-02-27
,0,0,11,25,45,6,70144820,2021-02-27
,0,0,12,25,45,6,70144820,2021-02-27
,0,0,13,25,45,6,70144820,2021-02-27
,0,0,14,25,45,6,70144820,2021-02-27
,0,0,15,25,45,6,70144820,2021-02-27
,0,0,16,25,45,6,70144820,2021-02-27
,0,0,17,25,45,6,70144820,2021-02-27
,0,0,18,25,45,6,70144820,2021-02-27
,0,0,19,25,45,6,70144820,2021-02-27
,0,0,20,25,45,6,70144820,2021-02-27
,26,0,23,25,45,6,70144820,2021-02-27
,0,0,9,25,45,6,70144857,2021-02-27
,0,0,10,25,45,6,70144857,2021-02-27
,0,0,11,25,45,6,70144857,2021-02-27
,0,0,12,25,45,6,70144857,2021-02-27
,0,0,13,25,45,6,70144857,2021-02-27
,0,0,14,25,45,6,70144857,2021-02-27
,0,0,15,25,45,6,70144857,2021-02-27
,0,0,16,25,45,6,70144857,2021-02-27
,0,0,17,25,45,6,70144857,2021-02-27
,0,0,18,25,45,6,70144857,2021-02-27
,0,0,19,25,45,6,70144857,2021-02-27
,0,0,20,25,45,6,70144857,2021-02-27
,45,0,23,25,45,6,70144857,2021-02-27
,0,0,9,25,45,6,70145664,2021-02-27
,0,0,10,25,45,6,70145664,2021-02-27
,0,0,11,25,45,6,70145664,2021-02-27
,0,0,12,25,45,6,70145664,2021-02-27
,0,0,13,25,45,6,70145664,2021-02-27
,0,0,14,25,45,6,70145664,2021-02-27
,0,0,15,25,45,6,70145664,2021-02-27
,0,0,16,25,45,6,70145664,2021-02-27
,0,0,17,25,45,6,70145664,2021-02-27
,0,0,18,25,45,6,70145664,2021-02-27
,0,0,19,25,45,6,70145664,2021-02-27
,0,0,20,25,45,6,70145664,2021-02-27
,48,0,23,25,45,6,70145664,2021-02-27
,0,0,9,25,45,6,70144800,2021-02-27
,0,0,10,25,45,6,70144800,2021-02-27
,0,0,11,25,45,6,70144800,2021-02-27
,0,0,12,25,45,6,70144800,2021-02-27
,0,0,13,25,45,6,70144800,2021-02-27
,0,0,14,25,45,6,70144800,2021-02-27
,0,0,15,25,45,6,70144800,2021-02-27
,0,0,16,25,45,6,70144800,2021-02-27
,0,0,17,25,45,6,70144800,2021-02-27
,0,0,18,25,45,6,70144800,2021-02-27
,0,0,19,25,45,6,70144800,2021-02-27
,0,0,20,25,45,6,70144800,2021-02-27
,11,0,23,25,45,6,70144800,2021-02-27
,0,0,9,25,45,6,70164769,2021-02-27
,0,0,10,25,45,6,70164769,2021-02-27
,0,0,11,25,45,6,70164769,2021-02-27
,0,0,12,25,45,6,70164769,2021-02-27
,0,0,13,25,45,6,70164769,2021-02-27
,0,0,14,25,45,6,70164769,2021-02-27
,0,0,15,25,45,6,70164769,2021-02-27
,0,0,16,25,45,6,70164769,2021-02-27
,0,0,17,25,45,6,70164769,2021-02-27
,0,0,18,25,45,6,70164769,2021-02-27
,0,0,19,25,45,6,70164769,2021-02-27
,0,0,20,25,45,6,70164769,2021-02-27
,29,0,23,25,45,6,70164769,2021-02-27
,0,0,9,25,45,6,70162751,2021-02-27
,0,0,10,25,45,6,70162751,2021-02-27
,0,0,11,25,45,6,70162751,2021-02-27
,0,0,12,25,45,6,70162751,2021-02-27
,0,0,13,25,45,6,70162751,2021-02-27
,0,0,14,25,45,6,70162751,2021-02-27
,0,0,15,25,45,6,70162751,2021-02-27
,0,0,16,25,45,6,70162751,2021-02-27
,0,0,17,25,45,6,70162751,2021-02-27
,0,0,18,25,45,6,70162751,2021-02-27
,0,0,19,25,45,6,70162751,2021-02-27
,0,0,20,25,45,6,70162751,2021-02-27
,9,0,23,25,45,6,70162751,2021-02-27
,0,0,9,25,45,6,70153404,2021-02-27
,0,0,10,25,45,6,70153404,2021-02-27
,0,0,11,25,45,6,70153404,2021-02-27
,0,0,12,25,45,6,70153404,2021-02-27
,0,0,13,25,45,6,70153404,2021-02-27
,0,0,14,25,45,6,70153404,2021-02-27
,0,0,15,25,45,6,70153404,2021-02-27
,0,0,16,25,45,6,70153404,2021-02-27
,0,0,17,25,45,6,70153404,2021-02-27
,0,0,18,25,45,6,70153404,2021-02-27
,0,0,19,25,45,6,70153404,2021-02-27
,0,0,20,25,45,6,70153404,2021-02-27
,51,0,23,25,45,6,70153404,2021-02-27
,0,0,9,25,45,6,70155616,2021-02-27
,0,0,10,25,45,6,70155616,2021-02-27
,0,0,11,25,45,6,70155616,2021-02-27
,0,0,12,25,45,6,70155616,2021-02-27
,0,0,13,25,45,6,70155616,2021-02-27
,0,0,14,25,45,6,70155616,2021-02-27
,0,0,15,25,45,6,70155616,2021-02-27
,0,0,16,25,45,6,70155616,2021-02-27
,0,0,17,25,45,6,70155616,2021-02-27
,0,0,18,25,45,6,70155616,2021-02-27
,0,0,19,25,45,6,70155616,2021-02-27
,0,0,20,25,45,6,70155616,2021-02-27
,8,0,23,25,45,6,70155616,2021-02-27
,0,0,9,25,45,6,70144329,2021-02-27
,0,0,10,25,45,6,70144329,2021-02-27
,0,0,11,25,45,6,70144329,2021-02-27
,0,0,12,25,45,6,70144329,2021-02-27
,0,0,13,25,45,6,70144329,2021-02-27
,0,0,14,25,45,6,70144329,2021-02-27
,0,0,15,25,45,6,70144329,2021-02-27
,0,0,16,25,45,6,70144329,2021-02-27
,0,0,17,25,45,6,70144329,2021-02-27
,0,0,18,25,45,6,70144329,2021-02-27
,0,0,19,25,45,6,70144329,2021-02-27
,0,0,20,25,45,6,70144329,2021-02-27
,15,0,23,25,45,6,70144329,2021-02-27
,0,0,9,25,45,6,70144802,2021-02-27
,0,0,10,25,45,6,70144802,2021-02-27
,0,0,11,25,45,6,70144802,2021-02-27
,0,0,12,25,45,6,70144802,2021-02-27
,0,0,13,25,45,6,70144802,2021-02-27
,0,0,14,25,45,6,70144802,2021-02-27
,0,0,15,25,45,6,70144802,2021-02-27
,0,0,16,25,45,6,70144802,2021-02-27
,0,0,17,25,45,6,70144802,2021-02-27
,0,0,18,25,45,6,70144802,2021-02-27
,0,0,19,25,45,6,70144802,2021-02-27
,0,0,20,25,45,6,70144802,2021-02-27
,19,0,23,25,45,6,70144802,2021-02-27
,0,0,9,25,45,6,70144949,2021-02-27
,0,0,10,25,45,6,70144949,2021-02-27
,0,0,11,25,45,6,70144949,2021-02-27
,0,0,12,25,45,6,70144949,2021-02-27
,0,0,13,25,45,6,70144949,2021-02-27
,0,0,14,25,45,6,70144949,2021-02-27
,0,0,15,25,45,6,70144949,2021-02-27
,0,0,16,25,45,6,70144949,2021-02-27
,0,0,17,25,45,6,70144949,2021-02-27
,0,0,18,25,45,6,70144949,2021-02-27
,0,0,19,25,45,6,70144949,2021-02-27
,0,0,20,25,45,6,70144949,2021-02-27
,25,0,23,25,45,6,70144949,2021-02-27
,0,0,9,25,45,6,70144446,2021-02-27
,0,0,10,25,45,6,70144446,2021-02-27
,0,0,11,25,45,6,70144446,2021-02-27
,0,0,12,25,45,6,70144446,2021-02-27
,0,0,13,25,45,6,70144446,2021-02-27
,0,0,14,25,45,6,70144446,2021-02-27
,0,0,15,25,45,6,70144446,2021-02-27
,0,0,16,25,45,6,70144446,2021-02-27
,0,0,17,25,45,6,70144446,2021-02-27
,0,0,18,25,45,6,70144446,2021-02-27
,0,0,19,25,45,6,70144446,2021-02-27
,0,0,20,25,45,6,70144446,2021-02-27
,25,0,23,25,45,6,70144446,2021-02-27
,0,0,9,25,45,6,70144974,2021-02-27
,0,0,10,25,45,6,70144974,2021-02-27
,0,0,11,25,45,6,70144974,2021-02-27
,0,0,12,25,45,6,70144974,2021-02-27
,0,0,13,25,45,6,70144974,2021-02-27
,0,0,14,25,45,6,70144974,2021-02-27
,0,0,15,25,45,6,70144974,2021-02-27
,0,0,16,25,45,6,70144974,2021-02-27
,0,0,17,25,45,6,70144974,2021-02-27
,0,0,18,25,45,6,70144974,2021-02-27
,0,0,19,25,45,6,70144974,2021-02-27
,0,0,20,25,45,6,70144974,2021-02-27
,17,0,23,25,45,6,70144974,2021-02-27
,0,0,9,25,45,6,70144930,2021-02-27
,0,0,10,25,45,6,70144930,2021-02-27
,0,0,11,25,45,6,70144930,2021-02-27
,0,0,12,25,45,6,70144930,2021-02-27
,0,0,13,25,45,6,70144930,2021-02-27
,0,0,14,25,45,6,70144930,2021-02-27
,0,0,15,25,45,6,70144930,2021-02-27
,0,0,16,25,45,6,70144930,2021-02-27
,0,0,17,25,45,6,70144930,2021-02-27
,0,0,18,25,45,6,70144930,2021-02-27
,0,0,19,25,45,6,70144930,2021-02-27
,0,0,20,25,45,6,70144930,2021-02-27
,26,0,23,25,45,6,70144930,2021-02-27
,0,0,9,25,45,6,70144831,2021-02-27
,0,0,10,25,45,6,70144831,2021-02-27
,0,0,11,25,45,6,70144831,2021-02-27
,0,0,12,25,45,6,70144831,2021-02-27
,0,0,13,25,45,6,70144831,2021-02-27
,0,0,14,25,45,6,70144831,2021-02-27
,0,0,15,25,45,6,70144831,2021-02-27
,0,0,16,25,45,6,70144831,2021-02-27
,0,0,17,25,45,6,70144831,2021-02-27
,0,0,18,25,45,6,70144831,2021-02-27
,0,0,19,25,45,6,70144831,2021-02-27
,12,0,23,25,45,6,70144831,2021-02-27
,0,0,9,25,45,6,70144842,2021-02-27
,0,0,10,25,45,6,70144842,2021-02-27
,0,0,11,25,45,6,70144842,2021-02-27
,0,0,12,25,45,6,70144842,2021-02-27
,0,0,13,25,45,6,70144842,2021-02-27
,0,0,14,25,45,6,70144842,2021-02-27
,0,0,15,25,45,6,70144842,2021-02-27
,0,0,16,25,45,6,70144842,2021-02-27
,0,0,17,25,45,6,70144842,2021-02-27
,0,0,18,25,45,6,70144842,2021-02-27
,0,0,19,25,45,6,70144842,2021-02-27
,0,0,20,25,45,6,70144842,2021-02-27
,51,0,23,25,45,6,70144842,2021-02-27
,0,0,9,25,45,6,70144773,2021-02-27
,0,0,10,25,45,6,70144773,2021-02-27
,0,0,11,25,45,6,70144773,2021-02-27
,0,0,12,25,45,6,70144773,2021-02-27
,0,0,13,25,45,6,70144773,2021-02-27
,0,0,14,25,45,6,70144773,2021-02-27
,0,0,15,25,45,6,70144773,2021-02-27
,0,0,16,25,45,6,70144773,2021-02-27
,0,0,17,25,45,6,70144773,2021-02-27
,0,0,18,25,45,6,70144773,2021-02-27
,0,0,19,25,45,6,70144773,2021-02-27
,0,0,20,25,45,6,70144773,2021-02-27
,7,0,23,25,45,6,70144773,2021-02-27
,0,0,9,25,45,6,70144854,2021-02-27
,0,0,10,25,45,6,70144854,2021-02-27
,0,0,11,25,45,6,70144854,2021-02-27
,0,0,12,25,45,6,70144854,2021-02-27
,0,0,13,25,45,6,70144854,2021-02-27
,0,0,14,25,45,6,70144854,2021-02-27
,0,0,15,25,45,6,70144854,2021-02-27
,0,0,16,25,45,6,70144854,2021-02-27
,0,0,17,25,45,6,70144854,2021-02-27
,0,0,18,25,45,6,70144854,2021-02-27
,0,0,19,25,45,6,70144854,2021-02-27
,0,0,20,25,45,6,70144854,2021-02-27
,6,0,23,25,45,6,70144854,2021-02-27
,0,0,9,25,45,6,70144864,2021-02-27
,0,0,10,25,45,6,70144864,2021-02-27
,0,0,11,25,45,6,70144864,2021-02-27
,0,0,12,25,45,6,70144864,2021-02-27
,0,0,13,25,45,6,70144864,2021-02-27
,0,0,14,25,45,6,70144864,2021-02-27
,0,0,15,25,45,6,70144864,2021-02-27
,0,0,16,25,45,6,70144864,2021-02-27
,0,0,17,25,45,6,70144864,2021-02-27
,0,0,18,25,45,6,70144864,2021-02-27
,0,0,19,25,45,6,70144864,2021-02-27
,0,0,20,25,45,6,70144864,2021-02-27
,20,0,23,25,45,6,70144864,2021-02-27
,0,0,9,25,45,6,70155322,2021-02-27
,0,0,10,25,45,6,70155322,2021-02-27
,0,0,11,25,45,6,70155322,2021-02-27
,0,0,12,25,45,6,70155322,2021-02-27
,0,0,13,25,45,6,70155322,2021-02-27
,0,0,14,25,45,6,70155322,2021-02-27
,0,0,15,25,45,6,70155322,2021-02-27
,0,0,16,25,45,6,70155322,2021-02-27
,0,0,17,25,45,6,70155322,2021-02-27
,0,0,18,25,45,6,70155322,2021-02-27
,0,0,19,25,45,6,70155322,2021-02-27
,0,0,20,25,45,6,70155322,2021-02-27
,27,0,23,25,45,6,70155322,2021-02-27
,0,0,9,25,45,6,70144776,2021-02-27
,0,0,10,25,45,6,70144776,2021-02-27
,0,0,11,25,45,6,70144776,2021-02-27
,0,0,12,25,45,6,70144776,2021-02-27
,0,0,13,25,45,6,70144776,2021-02-27
,0,0,14,25,45,6,70144776,2021-02-27
,0,0,15,25,45,6,70144776,2021-02-27
,0,0,16,25,45,6,70144776,2021-02-27
,0,0,17,25,45,6,70144776,2021-02-27
,0,0,18,25,45,6,70144776,2021-02-27
,0,0,19,25,45,6,70144776,2021-02-27
,0,0,20,25,45,6,70144776,2021-02-27
,5,0,23,25,45,6,70144776,2021-02-27
,0,0,9,25,45,6,70144958,2021-02-27
,0,0,10,25,45,6,70144958,2021-02-27
,0,0,11,25,45,6,70144958,2021-02-27
,0,0,12,25,45,6,70144958,2021-02-27
,0,0,13,25,45,6,70144958,2021-02-27
,0,0,14,25,45,6,70144958,2021-02-27
,0,0,15,25,45,6,70144958,2021-02-27
,0,0,16,25,45,6,70144958,2021-02-27
,0,0,17,25,45,6,70144958,2021-02-27
,0,0,18,25,45,6,70144958,2021-02-27
,0,0,19,25,45,6,70144958,2021-02-27
,0,0,20,25,45,6,70144958,2021-02-27
,8,0,23,25,45,6,70144958,2021-02-27
,0,0,9,25,45,6,70164772,2021-02-27
,0,0,10,25,45,6,70164772,2021-02-27
,0,0,11,25,45,6,70164772,2021-02-27
,0,0,12,25,45,6,70164772,2021-02-27
,0,0,13,25,45,6,70164772,2021-02-27
,0,0,14,25,45,6,70164772,2021-02-27
,0,0,15,25,45,6,70164772,2021-02-27
,0,0,16,25,45,6,70164772,2021-02-27
,0,0,17,25,45,6,70164772,2021-02-27
,0,0,18,25,45,6,70164772,2021-02-27
,0,0,19,25,45,6,70164772,2021-02-27
,0,0,20,25,45,6,70164772,2021-02-27
,21,0,23,25,45,6,70164772,2021-02-27
,0,0,23,25,45,6,70145273,2021-02-27
,0,0,9,25,45,6,70144774,2021-02-27
,0,0,10,25,45,6,70144774,2021-02-27
,0,0,11,25,45,6,70144774,2021-02-27
,0,0,12,25,45,6,70144774,2021-02-27
,0,0,13,25,45,6,70144774,2021-02-27
,0,0,14,25,45,6,70144774,2021-02-27
,0,0,15,25,45,6,70144774,2021-02-27
,0,0,16,25,45,6,70144774,2021-02-27
,0,0,17,25,45,6,70144774,2021-02-27
,0,0,18,25,45,6,70144774,2021-02-27
,0,0,19,25,45,6,70144774,2021-02-27
,0,0,20,25,45,6,70144774,2021-02-27
,11,0,23,25,45,6,70144774,2021-02-27
,0,0,9,25,45,6,70144784,2021-02-27
,0,0,10,25,45,6,70144784,2021-02-27
,0,0,11,25,45,6,70144784,2021-02-27
,0,0,12,25,45,6,70144784,2021-02-27
,0,0,13,25,45,6,70144784,2021-02-27
,0,0,14,25,45,6,70144784,2021-02-27
,0,0,15,25,45,6,70144784,2021-02-27
,0,0,16,25,45,6,70144784,2021-02-27
,0,0,17,25,45,6,70144784,2021-02-27
,0,0,18,25,45,6,70144784,2021-02-27
,0,0,19,25,45,6,70144784,2021-02-27
,0,0,20,25,45,6,70144784,2021-02-27
,15,0,23,25,45,6,70144784,2021-02-27
,0,0,23,25,45,6,70144536,2021-02-27
,0,0,9,25,45,6,70144866,2021-02-27
,0,0,10,25,45,6,70144866,2021-02-27
,0,0,11,25,45,6,70144866,2021-02-27
,0,0,12,25,45,6,70144866,2021-02-27
,0,0,13,25,45,6,70144866,2021-02-27
,0,0,14,25,45,6,70144866,2021-02-27
,0,0,15,25,45,6,70144866,2021-02-27
,0,0,16,25,45,6,70144866,2021-02-27
,0,0,17,25,45,6,70144866,2021-02-27
,0,0,18,25,45,6,70144866,2021-02-27
,0,0,19,25,45,6,70144866,2021-02-27
,0,0,20,25,45,6,70144866,2021-02-27
,10,0,23,25,45,6,70144866,2021-02-27
,0,0,9,25,45,6,70144775,2021-02-27
,0,0,10,25,45,6,70144775,2021-02-27
,0,0,11,25,45,6,70144775,2021-02-27
,0,0,12,25,45,6,70144775,2021-02-27
,0,0,13,25,45,6,70144775,2021-02-27
,0,0,14,25,45,6,70144775,2021-02-27
,0,0,15,25,45,6,70144775,2021-02-27
,0,0,16,25,45,6,70144775,2021-02-27
,0,0,17,25,45,6,70144775,2021-02-27
